readout,kind,block,dim,category,n_exemplars,k,effective_k,mean_knn_dist,mean_pairwise_dist,local_coherence,global_dispersion,local_over_global,global_dispersion_per_sqrt_dim,mean_knn_dist_per_sqrt_dim
cls_L01,cls,1,768,crib,60,5,5,27.25317421763127,35.93291588844531,0.03669297352354121,25.236112841909325,0.0014539867432596673,0.9106297839110076,0.9834142169263239
cls_L01,cls,1,768,slide,57,5,5,26.636463657403418,37.908769888550886,0.03754252114176789,26.751017385972954,0.001403405358386613,0.9652941930554904,0.9611605914288467
cls_L01,cls,1,768,ball,86,5,5,24.917444438653167,41.279307312312646,0.04013252653023882,29.191825882238618,0.0013747864450869079,1.0533692832029469,0.8991308283858719
cls_L01,cls,1,768,bucket,71,5,5,26.251005663070387,39.981491558489374,0.03809377868546913,28.04447358967184,0.0013583345953585033,1.0119677735173993,0.947251574129505
cls_L01,cls,1,768,balloon,74,5,5,23.80886128190722,43.38543334399809,0.042001168731236965,30.969885116290893,0.0013561938823319483,1.1175294692913957,0.8591282793879745
cls_L01,cls,1,768,dress,97,5,5,27.594573228895808,38.85694853238869,0.03623900944961325,27.38715520558626,0.001323211891763824,0.9882488393927056,0.9957333926172398
cls_L01,cls,1,768,stick,73,5,5,26.19437963404833,41.649669702465964,0.03817612838977742,29.52517813991617,0.0012930024743243026,1.065398096684516,0.945208258310816
cls_L02,cls,2,768,cracker,73,5,5,16.46297194224033,24.335106932325306,0.06074237406881695,17.04760311226792,0.0035631034855043682,0.6151523903691117,0.5940563301571069
cls_L02,cls,2,768,watch,97,5,5,16.383545588313304,25.606087569066737,0.06103684911239964,18.012028156104083,0.003388671646713749,0.6499530815361132,0.5911902784808245
cls_L02,cls,2,768,cat,68,5,5,17.22983471616731,25.956281504625462,0.05803886203630657,18.144429790129667,0.0031987151267701425,0.6547307139764768,0.6217281069669973
cls_L02,cls,2,768,pants,90,5,5,17.156281053084093,26.671613800898275,0.058287690491071506,18.760428332330285,0.003106948810471612,0.6769586467364733,0.6190739677681861
cls_L02,cls,2,768,stroller,88,5,5,17.02469886603379,27.290604350685804,0.058738190194665564,19.233895044038665,0.0030538895039292015,0.6940434050775458,0.614325904573558
cls_L02,cls,2,768,apple,64,5,5,17.42491903759535,30.148169574547193,0.05738907583113801,21.5476602917635,0.002663355327402982,0.7775342168660166,0.6287676060601944
cls_L02,cls,2,768,jeans,84,5,5,18.79773422781223,28.597535797257382,0.05319790076191457,20.09633208981487,0.0026471447886192174,0.7251639213611706,0.6783048072864022
cls_L02,cls,2,768,clock,92,5,5,16.965549363595404,31.40103092202078,0.0589429778292824,22.312067715639692,0.002641753269149779,0.8051173938626085,0.6121915307513557
cls_L02,cls,2,768,grass,100,5,5,18.629917684929868,29.516116709378952,0.05367710243877894,20.69595044480484,0.002593604124726397,0.7468007850277019,0.6722492493984269
cls_L02,cls,2,768,drawer,87,5,5,18.447681352887958,30.666862885141622,0.0542073543482716,21.52722469905627,0.002518083733787012,0.7767968109316061,0.6656733621883939
cls_L02,cls,2,768,couch,98,5,5,19.52608134436443,29.002706364236836,0.05121355290720519,20.408773267341328,0.002509389086563008,0.7364381712330972,0.7045867700242084
cls_L02,cls,2,768,plant,99,5,5,18.671317802617132,30.769047699967174,0.05355808361099351,21.686868060838705,0.0024696089569386276,0.7825574445503203,0.6737431474666283
cls_L02,cls,2,768,plate,93,5,5,18.445479047181937,31.499750607426744,0.05421382645807608,22.37867215893517,0.002422566722147097,0.8075207746917253,0.6655938933263809
cls_L02,cls,2,768,dog,71,5,5,19.531615474116045,30.4472348482261,0.05119904194946054,21.454011272433316,0.0023864554417964345,0.7741549489585401,0.7047864657305725
cls_L02,cls,2,768,doll,89,5,5,20.14106201696767,29.863350615312942,0.04964981484876807,20.99958049544428,0.002364324128262432,0.7577570907446232,0.726777973578827
cls_L02,cls,2,768,sink,64,5,5,19.774485920719265,30.43455054107959,0.05057021477115733,21.408619274710475,0.002362142748313283,0.772517006327019,0.7135502980883583
cls_L02,cls,2,768,vacuum,62,5,5,19.979494377399902,30.197297323022116,0.05005131667051418,21.284377205554136,0.0023515518536033715,0.7680338068225135,0.720947903566528
cls_L02,cls,2,768,napkin,77,5,5,19.91758034067364,30.63810223849824,0.05020690178705606,21.61076950324427,0.002323235263766006,0.7798114743808147,0.7187137732058704
cls_L02,cls,2,768,jar,79,5,5,20.299427991240503,30.286387908293303,0.049262471850512954,21.241834375722675,0.0023191251272919777,0.7664986746815583,0.7324925134461331
cls_L02,cls,2,768,shower,77,5,5,20.553122772502032,30.00248019141569,0.04865440697595099,21.124613996102525,0.0023032092792288506,0.7622688485735456,0.7416469353369672
